gu,year,area_pyeong_bucket,deposit_price_krw,monthly_rent_krw,rent_area_m2,rent_build_year,rent_txn_count,monthly_rent_active_krw,monthly_rent_positive_ratio,sale_price_krw,sale_area_m2,sale_build_year,sale_txn_count
광진구,2024,31.0,800000000.0,0.0,102.88,2018.0,13.0,2000000.0,1.0,1890000000.0,102.61,1989.0,3.0
광진구,2024,32.0,500000000.0,0.0,107.31,1983.0,9.0,1500000.0,1.0,1640000000.0,107.31,1983.0,5.0
광진구,2024,33.0,500000000.0,0.0,108.43,1983.0,23.0,1500000.0,1.0,1640000000.0,108.43,2002.0,10.0
광진구,2024,34.0,540000000.0,0.0,112.195,2002.0,10.0,795000.0,1.0,1650000000.0,111.88,2002.0,1.0
광진구,2024,35.0,1101000000.0,0.0,115.9824,2021.0,76.0,2600000.0,1.0,1875000000.0,115.965546,2021.0,12.0
광진구,2024,36.0,1200000000.0,0.0,119.41,2007.0,35.0,2200000.0,1.0,1950000000.0,119.41,2007.0,8.0
광진구,2024,37.0,1150000000.0,0.0,122.69,2007.0,7.0,700000.0,1.0,1200000000.0,123.39,2004.0,3.0
광진구,2024,38.0,739000000.0,0.0,126.66,1985.0,50.0,1150000.0,1.0,1950000000.0,124.93,1983.0,23.0
광진구,2024,39.0,1200000000.0,0.0,129.76999,2008.0,22.0,1275000.0,1.0,2100000000.0,130.17,2012.0,19.0
광진구,2024,40.0,950000000.0,0.0,132.0263,2004.0,21.0,475000.0,1.0,1580000000.0,132.0263,2004.0,5.0
광진구,2024,41.0,815000000.0,0.0,135.61,2007.0,8.0,5000000.0,1.0,2020000000.0,136.684,2011.0,5.0
광진구,2024,42.0,1000000000.0,0.0,139.54,2007.0,53.0,3500000.0,1.0,2200000000.0,139.54,2007.0,19.0
광진구,2024,43.0,1125000000.0,0.0,141.66,2008.0,10.0,1400000.0,1.0,2225000000.0,141.54,2008.0,7.0
광진구,2024,44.0,880000000.0,1300000.0,144.51,2001.0,7.0,1490000.0,1.0,1845000000.0,145.35,2005.0,2.0
광진구,2024,45.0,900000000.0,0.0,163.53,2004.0,147.0,2800000.0,1.0,2350000000.0,163.53,2004.0,63.0
구로구,2024,10.0,47995000.0,160000.0,20.95,2017.0,1630.0,195000.0,1.0,140000000.0,19.99,2012.0,88.0
구로구,2024,11.0,100000000.0,120000.0,36.88,2006.0,373.0,440000.0,1.0,395000000.0,36.88,2006.0,52.0
구로구,2024,12.0,77600000.0,140000.0,39.97,2013.0,278.0,260000.0,1.0,365000000.0,40.855,1991.0,16.0
구로구,2024,13.0,140000000.0,0.0,43.77,1996.0,117.0,600000.0,1.0,280000000.0,43.74,1989.0,21.0
구로구,2024,14.0,130000000.0,0.0,44.8,1998.0,399.0,490000.0,1.0,430000000.0,44.64,1998.0,116.0
구로구,2024,15.0,85340000.0,130000.0,49.86,2011.0,494.0,220000.0,1.0,599500000.0,50.03,2007.0,28.0
구로구,2024,16.0,242500000.0,0.0,51.84,1987.0,165.0,825000.0,1.0,526000000.0,52.45,1998.0,32.0
구로구,2024,17.0,297500000.0,330000.0,56.46,1992.0,320.0,420000.0,1.0,532500000.0,56.036,1992.0,54.0
구로구,2024,18.0,300000000.0,0.0,59.88,2000.0,2294.0,600000.0,1.0,620000000.0,59.88,2000.0,701.0
구로구,2024,19.0,310000000.0,0.0,64.0,1992.0,141.0,675000.0,1.0,550000000.0,64.02,1989.0,35.0
구로구,2024,20.0,227000000.0,500000.0,64.93,2022.0,430.0,500000.0,1.0,510000000.0,65.625,1987.0,28.0
구로구,2024,21.0,300000000.0,0.0,70.17,1987.0,110.0,775000.0,1.0,527500000.0,70.52,1998.0,32.0
구로구,2024,22.0,310000000.0,0.0,73.08,1986.0,166.0,1025000.0,1.0,727000000.0,72.57,2000.0,45.0
구로구,2024,23.0,258250000.0,410000.0,74.9361,2020.0,330.0,410000.0,1.0,700000000.0,76.17,2019.0,36.0
구로구,2024,24.0,240000000.0,550000.0,79.93,2022.0,447.0,590000.0,1.0,790000000.0,79.56,2002.0,69.0
구로구,2024,25.0,360000000.0,0.0,83.67,1996.0,171.0,600000.0,1.0,676000000.0,83.805,1997.0,50.0
구로구,2024,26.0,400000000.0,0.0,84.9407,2003.0,2182.0,740000.0,1.0,780000000.0,84.929,2001.0,700.0
구로구,2024,27.0,336000000.0,0.0,89.82,2007.0,5.0,500000.0,1.0,585000000.0,89.26,1976.0,1.0
구로구,2024,28.0,320000000.0,0.0,91.05,1984.0,17.0,550000.0,1.0,605000000.0,91.09,1984.0,6.0
구로구,2024,29.0,250000000.0,725000.0,94.5255,2004.0,10.0,950000.0,1.0,672500000.0,95.52,2006.0,8.0
구로구,2024,31.0,535000000.0,0.0,101.83,2004.0,48.0,1250000.0,1.0,1127500000.0,101.676254,2001.0,14.0
구로구,2024,32.0,390000000.0,0.0,105.45,2011.0,27.0,1400000.0,1.0,800000000.0,105.21,2006.0,7.0
구로구,2024,33.0,510000000.0,0.0,109.651,2004.0,21.0,1700000.0,1.0,990000000.0,110.188,2004.0,13.0
구로구,2024,34.0,450000000.0,0.0,112.354,1998.0,31.0,1150000.0,1.0,632500000.0,113.43,1998.0,8.0
구로구,2024,35.0,408240000.0,0.0,114.85,2004.0,193.0,1100000.0,1.0,835000000.0,114.95,2001.0,49.0
구로구,2024,36.0,700000000.0,0.0,117.74,2003.0,29.0,800000.0,1.0,1552500000.0,117.74,2003.0,20.0
구로구,2024,37.0,610000000.0,0.0,121.28,2008.0,24.0,1100000.0,1.0,940000000.0,123.46,1999.0,6.0
구로구,2024,38.0,505000000.0,0.0,124.775,2006.0,4.0,3600000.0,1.0,820000000.0,124.19,2006.0,5.0
구로구,2024,39.0,1090000000.0,0.0,128.41,2011.0,15.0,4000000.0,1.0,1587500000.0,128.41,2011.0,12.0
구로구,2024,40.0,600000000.0,0.0,131.3,1999.0,25.0,1400000.0,1.0,1107500000.0,133.23,2003.0,4.0
구로구,2024,41.0,525000000.0,0.0,134.99,2001.0,34.0,1600000.0,1.0,1300000000.0,134.99,2001.0,13.0
구로구,2024,42.0,1050000000.0,0.0,138.412,2000.0,5.0,700000.0,1.0,900000000.0,138.358,1999.0,1.0
구로구,2024,43.0,665000000.0,450000.0,141.91501,2000.5,4.0,1150000.0,1.0,680000000.0,142.59,1998.0,3.0
구로구,2024,45.0,702500000.0,0.0,162.03,2000.0,46.0,1500000.0,1.0,1425000000.0,152.07,2002.0,20.0
금천구,2024,10.0,30000000.0,350000.0,14.36,2018.0,575.0,480000.0,1.0,105000000.0,14.12,2014.0,29.0
금천구,2024,11.0,150000000.0,0.0,36.97,2020.0,27.0,640000.0,1.0,220000000.0,35.61,1989.0,9.0
금천구,2024,12.0,160000000.0,0.0,41.22,1981.0,131.0,600000.0,1.0,360000000.0,38.64,1990.0,13.0
금천구,2024,13.0,115000000.0,60000.0,41.46,1989.0,50.0,600000.0,1.0,295000000.0,41.34,1989.0,13.0
금천구,2024,14.0,187500000.0,0.0,44.89,1990.0,54.0,700000.0,1.0,365000000.0,44.89,1990.0,7.0
금천구,2024,15.0,230000000.0,0.0,49.75,1981.0,85.0,725000.0,1.0,560000000.0,49.75,1981.0,5.0
금천구,2024,16.0,80000000.0,190000.0,53.75,1980.0,84.0,400000.0,1.0,465000000.0,53.75,1980.0,17.0
금천구,2024,17.0,200000000.0,0.0,55.55,2002.0,25.0,950000.0,1.0,448500000.0,55.64,1994.5,2.0
금천구,2024,18.0,300000000.0,0.0,59.87,2004.0,864.0,700000.0,1.0,589000000.0,59.84,2004.0,295.0
금천구,2024,19.0,250000000.0,0.0,62.13,1981.0,32.0,900000.0,1.0,450000000.0,61.23,1989.0,2.0
금천구,2024,20.0,150000000.0,0.0,67.27,1986.0,13.0,400000.0,1.0,387500000.0,66.79,2002.0,4.0
금천구,2024,21.0,287500000.0,0.0,68.161,2004.0,52.0,550000.0,1.0,640000000.0,68.161,2011.0,17.0
금천구,2024,22.0,380000000.0,0.0,73.2,2005.0,27.0,1025000.0,1.0,950000000.0,72.5195,2016.0,15.0
금천구,2024,23.0,304980000.0,0.0,76.1736,2002.0,38.0,800000.0,1.0,770000000.0,74.9482,2019.0,3.0
금천구,2024,24.0,320000000.0,0.0,79.42,2002.0,32.0,800000.0,1.0,647500000.0,79.56,2000.5,8.0
금천구,2024,25.0,350000000.0,0.0,82.53,2004.0,41.0,625000.0,1.0,500000000.0,82.53,1999.0,17.0
금천구,2024,26.0,400000000.0,0.0,84.8768,2004.0,647.0,1000000.0,1.0,670000000.0,84.8768,2004.0,218.0
금천구,2024,27.0,375000000.0,0.0,89.46,1991.0,56.0,1000000.0,1.0,620000000.0,89.46,1991.0,23.0
금천구,2024,28.0,55000000.0,950000.0,92.13,2003.0,2.0,950000.0,1.0,,,,
금천구,2024,29.0,,,,,,,,665000000.0,94.6,2006.0,3.0
금천구,2024,31.0,730000000.0,0.0,101.8228,2016.0,5.0,200000.0,1.0,1350000000.0,101.8228,2016.0,3.0
금천구,2024,32.0,300000000.0,0.0,105.09,2003.0,1.0,,,601500000.0,104.8,2004.5,2.0
금천구,2024,34.0,650000000.0,0.0,113.329,2014.0,15.0,1200000.0,1.0,1190000000.0,113.329,2014.0,1.0
금천구,2024,35.0,400000000.0,0.0,114.84,2004.0,125.0,1100000.0,1.0,630000000.0,114.84,2002.0,39.0
금천구,2024,36.0,350000000.0,0.0,120.4,1994.0,1.0,,,,,,
금천구,2024,39.0,450000000.0,0.0,129.66,1991.0,15.0,1300000.0,1.0,715000000.0,129.66,1991.0,4.0
금천구,2024,41.0,300000000.0,900000.0,134.95,1998.0,7.0,1390000.0,1.0,900000000.0,134.95,1998.0,3.0
금천구,2024,45.0,450000000.0,0.0,150.72,2014.0,5.0,1750000.0,1.0,,,,
노원구,2024,10.0,20000000.0,140000.0,31.98,1994.0,1582.0,425000.0,1.0,314500000.0,31.98,1988.0,211.0
노원구,2024,11.0,120000000.0,300000.0,37.46,1988.0,221.0,650000.0,1.0,400000000.0,37.46,1988.0,23.0
노원구,2024,12.0,100000000.0,70000.0,39.92,1989.0,2462.0,600000.0,1.0,387500000.0,39.91,1989.0,360.0
노원구,2024,13.0,143000000.0,0.0,44.33,1992.0,1093.0,690000.0,1.0,372500000.0,44.52,1992.0,181.0
노원구,2024,14.0,154000000.0,0.0,45.9,1988.0,996.0,660000.0,1.0,385000000.0,45.9,1988.0,132.0
노원구,2024,15.0,200000000.0,0.0,49.93,1989.0,3052.0,750000.0,1.0,490000000.0,49.77,1990.0,549.0
노원구,2024,16.0,220000000.0,0.0,51.48,1986.0,399.0,750000.0,1.0,633000000.0,51.48,1986.0,69.0
노원구,2024,17.0,240000000.0,0.0,54.74,1988.0,187.0,800000.0,1.0,470000000.0,54.74,1988.0,58.0
노원구,2024,18.0,260000000.0,0.0,59.39,1992.0,4023.0,800000.0,1.0,585000000.0,59.74,1998.0,1076.0
노원구,2024,19.0,225000000.0,0.0,61.52,1988.0,74.0,840000.0,1.0,585000000.0,61.52,1988.0,11.0
노원구,2024,20.0,300000000.0,0.0,66.56,1988.0,128.0,870000.0,1.0,645000000.0,66.56,1988.0,20.0
노원구,2024,21.0,320000000.0,0.0,68.99,1988.0,285.0,800000.0,1.0,630000000.0,68.99,1988.0,81.0
노원구,2024,22.0,298250000.0,0.0,72.17,1989.0,242.0,550000.0,1.0,630000000.0,72.17,1988.0,65.0
노원구,2024,23.0,400000000.0,0.0,75.03,1992.0,246.0,1100000.0,1.0,840000000.0,75.02,1992.0,83.0
노원구,2024,24.0,370000000.0,0.0,79.07,1988.0,167.0,1000000.0,1.0,662500000.0,79.098,1988.0,52.0
노원구,2024,25.0,370000000.0,0.0,83.92,1994.0,136.0,1000000.0,1.0,617500000.0,83.66,2002.0,58.0
노원구,2024,26.0,450000000.0,0.0,84.9,1999.0,2522.0,1000000.0,1.0,790000000.0,84.9,1999.0,868.0
노원구,2024,28.0,150000000.0,145000.0,93.13,1988.0,80.0,600000.0,1.0,845000000.0,93.13,1988.0,22.0
노원구,2024,29.0,357500000.0,0.0,94.36,1984.0,8.0,550000.0,1.0,,,,
노원구,2024,30.0,550000000.0,0.0,99.917,2000.0,34.0,1200000.0,1.0,860000000.0,99.917,2000.0,13.0
노원구,2024,31.0,665500000.0,0.0,101.99,1993.0,44.0,1200000.0,1.0,1190000000.0,101.99,1993.0,16.0
노원구,2024,32.0,100000000.0,600000.0,106.09,1989.0,31.0,700000.0,1.0,780000000.0,105.8427,1989.0,14.0
노원구,2024,33.0,540000000.0,0.0,107.95,1993.0,29.0,1000000.0,1.0,870000000.0,107.95,1993.0,5.0
노원구,2024,34.0,550000000.0,0.0,113.51,1999.0,53.0,1000000.0,1.0,900000000.0,113.51,1999.0,19.0
노원구,2024,35.0,580000000.0,0.0,114.97,1999.0,364.0,1200000.0,1.0,1000000000.0,114.97,1999.0,131.0
노원구,2024,36.0,550000000.0,0.0,118.52,1989.0,11.0,,,700000000.0,118.52,1989.0,1.0
노원구,2024,37.0,525000000.0,0.0,122.18,1989.0,31.0,1300000.0,1.0,1010000000.0,122.432495,2002.5,10.0
노원구,2024,38.0,550000000.0,0.0,127.22,1988.0,39.0,1450000.0,1.0,1095000000.0,127.22,1988.0,12.0
노원구,2024,39.0,550000000.0,0.0,129.91,1989.0,3.0,,,945000000.0,129.91,1989.0,2.0
노원구,2024,40.0,590000000.0,0.0,131.25,1996.0,10.0,1400000.0,1.0,870000000.0,131.25,1996.0,6.0
노원구,2024,41.0,600000000.0,0.0,134.74,1994.5,60.0,1200000.0,1.0,1132500000.0,134.74,1996.0,25.0
노원구,2024,42.0,540000000.0,0.0,139.08,2002.0,47.0,1500000.0,1.0,975000000.0,139.08,2002.0,10.0
노원구,2024,43.0,750000000.0,0.0,141.45,1993.0,15.0,700000.0,1.0,1400000000.0,141.45,1993.0,9.0
노원구,2024,44.0,680000000.0,0.0,144.96,2003.0,1.0,,,735000000.0,145.875,2004.5,2.0
노원구,2024,45.0,650000000.0,0.0,151.73,1997.0,2.0,,,920000000.0,180.34,2009.0,1.0
도봉구,2024,10.0,20000000.0,360000.0,23.1866,2013.0,389.0,420000.0,1.0,155000000.0,16.42,2013.0,25.0
도봉구,2024,11.0,130000000.0,0.0,36.16,1989.0,595.0,550000.0,1.0,329000000.0,36.16,1989.0,82.0
도봉구,2024,12.0,152000000.0,0.0,41.3,1990.0,358.0,600000.0,1.0,358000000.0,41.3,1990.0,57.0
도봉구,2024,13.0,141750000.0,0.0,42.93,1988.0,231.0,600000.0,1.0,298500000.0,42.93,1988.0,56.0
도봉구,2024,14.0,165000000.0,0.0,45.55,1988.0,301.0,650000.0,1.0,435000000.0,45.77,1988.0,41.0
도봉구,2024,15.0,198000000.0,0.0,49.94,1990.0,475.0,700000.0,1.0,369500000.0,49.77,1991.0,108.0
도봉구,2024,16.0,175000000.0,0.0,53.16,1986.0,145.0,670000.0,1.0,344500000.0,53.16,1987.0,24.0
도봉구,2024,17.0,170000000.0,0.0,55.6724,1990.0,57.0,635000.0,1.0,366500000.0,56.63285,2002.0,16.0
도봉구,2024,18.0,250000000.0,0.0,59.56,1995.0,903.0,800000.0,1.0,555000000.0,59.67,1996.0,286.0
도봉구,2024,19.0,240500000.0,0.0,62.22,1988.0,86.0,800000.0,1.0,412500000.0,62.22,1990.0,26.0
도봉구,2024,20.0,280000000.0,0.0,66.33,1988.0,135.0,800000.0,1.0,492500000.0,66.42,1991.0,38.0
도봉구,2024,21.0,270000000.0,0.0,69.03,1988.0,247.0,800000.0,1.0,477000000.0,70.13,1988.0,45.0
도봉구,2024,22.0,270000000.0,0.0,73.89,1991.0,132.0,950000.0,1.0,450000000.0,72.06,1992.0,31.0
도봉구,2024,23.0,281000000.0,0.0,76.405,1988.0,62.0,860000.0,1.0,425000000.0,76.6625,1988.0,22.0
도봉구,2024,24.0,342250000.0,0.0,79.98,1990.0,108.0,800000.0,1.0,600000000.0,79.68,1994.5,30.0
도봉구,2024,25.0,320000000.0,0.0,83.86,2002.0,119.0,905000.0,1.0,548500000.0,83.86,2002.0,24.0
도봉구,2024,26.0,350000000.0,0.0,84.93,1995.0,1338.0,1000000.0,1.0,576500000.0,84.92,1995.0,552.0
도봉구,2024,27.0,363500000.0,0.0,89.45,1988.0,50.0,1100000.0,1.0,792500000.0,88.84,1988.0,12.0
도봉구,2024,28.0,385000000.0,0.0,90.94,1988.0,24.0,425000.0,1.0,917500000.0,90.94,1988.0,6.0
도봉구,2024,29.0,510000000.0,0.0,95.633,2001.0,10.0,1670000.0,1.0,860000000.0,95.633,2001.0,1.0
도봉구,2024,30.0,410000000.0,0.0,99.75,1988.0,17.0,1500000.0,1.0,913000000.0,99.75,1988.0,1.0
도봉구,2024,31.0,550000000.0,0.0,101.9176,2004.0,40.0,1700000.0,1.0,897500000.0,101.9176,2004.0,14.0
도봉구,2024,32.0,330000000.0,400000.0,105.976,2003.0,5.0,450000.0,1.0,795000000.0,105.976,2003.0,1.0
도봉구,2024,33.0,385000000.0,0.0,109.5,1992.0,9.0,910000.0,1.0,832500000.0,109.565,1990.0,4.0
도봉구,2024,34.0,420000000.0,0.0,112.49,2003.0,15.0,900000.0,1.0,615000000.0,112.9242,2004.0,1.0
도봉구,2024,35.0,432500000.0,0.0,114.835,2001.0,18.0,1725000.0,1.0,765000000.0,115.16,2004.0,4.0
도봉구,2024,36.0,574000000.0,0.0,119.1731,2004.0,47.0,1500000.0,1.0,925000000.0,118.381,2002.0,18.0
도봉구,2024,37.0,500000000.0,0.0,121.852,2003.0,26.0,1600000.0,1.0,730000000.0,122.28,2002.0,11.0
도봉구,2024,38.0,550000000.0,0.0,126.379,2003.0,21.0,1300000.0,1.0,745000000.0,125.5195,2003.5,4.0
도봉구,2024,40.0,563000000.0,0.0,131.8305,1998.0,2.0,,,900000000.0,131.336,2005.0,1.0
도봉구,2024,41.0,550000000.0,0.0,134.94,1997.0,55.0,1400000.0,1.0,1020000000.0,134.94,1997.0,35.0
도봉구,2024,43.0,100000000.0,1100000.0,140.94,1992.0,1.0,1100000.0,1.0,,,,
도봉구,2024,44.0,30000000.0,850000.0,146.4,2003.0,2.0,850000.0,1.0,,,,
도봉구,2024,45.0,530000000.0,0.0,164.15,2001.0,15.0,500000.0,1.0,947500000.0,165.1717,1999.0,10.0
동대문구,2024,10.0,42230000.0,340000.0,18.585,2018.0,1904.0,470000.0,1.0,190000000.0,18.41,2016.0,281.0
동대문구,2024,11.0,180000000.0,0.0,35.45,1992.0,47.0,750000.0,1.0,387500000.0,35.45,1992.0,14.0
동대문구,2024,12.0,110105000.0,210000.0,39.98,2018.0,238.0,300000.0,1.0,430000000.0,39.98,2001.0,37.0
동대문구,2024,13.0,100000000.0,210000.0,44.24,1992.0,85.0,750000.0,1.0,480000000.0,44.35,1992.0,13.0
동대문구,2024,14.0,146920000.0,370000.0,46.92,2021.0,51.0,370000.0,1.0,378000000.0,47.31,2003.0,5.0
동대문구,2024,15.0,350000000.0,0.0,49.27,2018.0,177.0,530000.0,1.0,798000000.0,49.27,2018.0,41.0
동대문구,2024,16.0,342750000.0,0.0,52.66,2019.5,90.0,1050000.0,1.0,620000000.0,52.96,2017.0,29.0
동대문구,2024,17.0,400000000.0,0.0,55.4,2005.0,107.0,900000.0,1.0,805000000.0,55.371,2005.0,24.0
동대문구,2024,18.0,400000000.0,0.0,59.928,2011.0,2199.0,1070000.0,1.0,750000000.0,59.91,2004.0,754.0
동대문구,2024,19.0,238140000.0,0.0,63.63,2007.0,7.0,1200000.0,1.0,508500000.0,63.18,2004.0,2.0
동대문구,2024,20.0,360000000.0,0.0,64.85,2007.0,42.0,1450000.0,1.0,805000000.0,64.85,2007.0,25.0
동대문구,2024,21.0,260000000.0,0.0,69.57,2001.0,15.0,500000.0,1.0,715000000.0,70.03,1997.0,15.0
동대문구,2024,22.0,323000000.0,0.0,73.96,2006.0,50.0,1100000.0,1.0,647500000.0,73.78,2008.0,22.0
동대문구,2024,23.0,500000000.0,0.0,74.99,2021.0,160.0,1100000.0,1.0,895000000.0,75.5643,2019.0,45.0
동대문구,2024,24.0,440500000.0,0.0,79.984,2004.0,60.0,800000.0,1.0,780000000.0,80.325,2005.0,17.0
동대문구,2024,25.0,450000000.0,0.0,81.05,2007.0,220.0,1250000.0,1.0,890000000.0,81.05,2007.0,68.0
동대문구,2024,26.0,500000000.0,0.0,84.9406,2010.0,2255.0,1400000.0,1.0,890000000.0,84.92,2007.0,758.0
동대문구,2024,27.0,400000000.0,0.0,90.62,2010.0,20.0,1300000.0,1.0,1158000000.0,90.62,2010.0,7.0
동대문구,2024,28.0,100000000.0,1150000.0,90.95,1999.0,11.0,1400000.0,1.0,800000000.0,90.95,1999.0,2.0
동대문구,2024,29.0,245000000.0,0.0,95.45,1984.0,48.0,700000.0,1.0,697000000.0,95.45,1984.0,13.0
동대문구,2024,30.0,450000000.0,0.0,99.98,2005.0,9.0,800000.0,1.0,588000000.0,100.1,2004.0,7.0
동대문구,2024,31.0,320000000.0,0.0,101.65,1978.0,81.0,1400000.0,1.0,982500000.0,101.65,1978.0,22.0
동대문구,2024,32.0,515000000.0,0.0,105.6,2009.0,10.0,1600000.0,1.0,1085000000.0,105.6,2009.0,3.0
동대문구,2024,33.0,547500000.0,150000.0,109.97,2010.0,22.0,1500000.0,1.0,860000000.0,109.78,2005.0,11.0
동대문구,2024,34.0,600000000.0,0.0,112.78,2004.0,58.0,1700000.0,1.0,1060000000.0,112.78,2003.0,31.0
동대문구,2024,35.0,520000000.0,0.0,114.885,2001.0,349.0,1200000.0,1.0,910000000.0,114.937,2001.0,139.0
동대문구,2024,36.0,500000000.0,0.0,119.78,2002.0,12.0,1500000.0,1.0,777500000.0,119.78,2002.0,6.0
동대문구,2024,37.0,815000000.0,0.0,121.93,2014.0,60.0,1495000.0,1.0,1496000000.0,121.94,2014.0,34.0
동대문구,2024,38.0,417500000.0,0.0,126.63,1992.0,27.0,750000.0,1.0,900000000.0,126.63,1992.0,9.0
동대문구,2024,39.0,400000000.0,0.0,128.57,1987.0,5.0,1000000.0,1.0,885000000.0,128.57,1987.0,4.0
동대문구,2024,40.0,700000000.0,600000.0,133.4975,2005.0,6.0,1400000.0,1.0,1380000000.0,133.72,2003.0,5.0
동대문구,2024,42.0,450000000.0,0.0,137.42,1978.0,10.0,500000.0,1.0,1285000000.0,137.49,1978.0,5.0
동대문구,2024,43.0,950000000.0,0.0,140.62,2014.0,9.0,3100000.0,1.0,1650000000.0,140.62,2014.0,3.0
동대문구,2024,44.0,360000000.0,600000.0,144.66,2004.0,1.0,600000.0,1.0,,,,
동대문구,2024,45.0,500000000.0,0.0,152.2,1978.0,13.0,1900000.0,1.0,1320000000.0,153.93,1978.0,6.0
동작구,2024,10.0,53180000.0,390000.0,18.01,2018.0,1062.0,400000.0,1.0,153000000.0,15.974,2015.0,67.0
동작구,2024,11.0,166000000.0,550000.0,34.98,2024.0,103.0,680000.0,1.0,,,,
동작구,2024,12.0,33040000.0,210000.0,39.05,2025.0,134.0,210000.0,1.0,225000000.0,38.44,1993.0,1.0
동작구,2024,13.0,176000000.0,170000.0,42.63,1998.0,23.0,840000.0,1.0,660000000.0,42.63,1998.0,3.0
동작구,2024,14.0,340000000.0,0.0,46.75,1993.0,188.0,760000.0,1.0,740000000.0,46.75,1993.0,46.0
동작구,2024,15.0,325000000.0,0.0,49.015,1998.0,22.0,920000.0,1.0,507000000.0,48.88,2003.0,13.0
동작구,2024,16.0,387935000.0,0.0,51.66,1995.0,106.0,600000.0,1.0,855000000.0,51.66,1993.0,25.0
동작구,2024,17.0,450000000.0,0.0,55.4561,2003.0,109.0,775000.0,1.0,800000000.0,55.4561,2003.0,35.0
동작구,2024,18.0,466140000.0,0.0,59.89,2004.0,2328.0,1000000.0,1.0,991500000.0,59.89,2004.0,716.0
동작구,2024,19.0,300000000.0,0.0,62.96,2002.0,19.0,1000000.0,1.0,580000000.0,62.96,2001.0,15.0
동작구,2024,20.0,400000000.0,0.0,66.69,1988.0,117.0,800000.0,1.0,1190000000.0,66.225,1988.0,39.0
동작구,2024,21.0,410000000.0,0.0,70.2,1988.0,12.0,870000.0,1.0,835000000.0,69.99,2001.0,7.0
동작구,2024,22.0,655000000.0,0.0,72.328,2016.0,54.0,1300000.0,1.0,1285000000.0,72.328,2016.0,13.0
동작구,2024,23.0,640000000.0,0.0,74.9953,2024.0,125.0,1500000.0,1.0,1335000000.0,74.9587,2021.0,16.0
동작구,2024,24.0,540000000.0,0.0,78.19,2003.0,81.0,880000.0,1.0,985000000.0,79.05,2003.0,24.0
동작구,2024,25.0,537225000.0,0.0,84.04,2000.0,110.0,1100000.0,1.0,1180000000.0,83.5859,2003.0,35.0
동작구,2024,26.0,600000000.0,0.0,84.9198,2011.0,3422.0,1200000.0,1.0,1205000000.0,84.9184,2009.0,1112.0
동작구,2024,27.0,370000000.0,0.0,90.46,2003.0,3.0,,,,,,
동작구,2024,28.0,695000000.0,0.0,91.80769,2007.5,2.0,,,1175000000.0,93.12,1974.0,4.0
동작구,2024,29.0,435000000.0,0.0,94.89,2004.0,9.0,1700000.0,1.0,,,,
동작구,2024,30.0,190000000.0,850000.0,99.0648,2015.5,4.0,850000.0,1.0,625000000.0,99.66,2004.0,1.0
동작구,2024,31.0,460000000.0,0.0,101.993,2003.0,5.0,800000.0,1.0,1372500000.0,101.993,2007.0,4.0
동작구,2024,32.0,520000000.0,0.0,104.7,1993.0,39.0,450000.0,1.0,1065000000.0,104.7,1993.0,13.0
동작구,2024,33.0,600000000.0,0.0,108.9843,2003.0,100.0,1200000.0,1.0,1190000000.0,108.3358,1993.0,27.0
동작구,2024,34.0,700000000.0,0.0,112.29,2001.0,43.0,1800000.0,1.0,1300000000.0,112.756,2001.0,13.0
동작구,2024,35.0,680000000.0,0.0,114.83,2003.0,280.0,1550000.0,1.0,1200000000.0,114.75,2001.0,100.0
동작구,2024,36.0,700000000.0,0.0,118.4843,1993.0,166.0,1200000.0,1.0,1485000000.0,118.36715,1998.0,42.0
동작구,2024,37.0,730000000.0,0.0,120.936,2007.0,35.0,2100000.0,1.0,1200000000.0,121.3166,2007.0,15.0
동작구,2024,38.0,650000000.0,0.0,125.4,1988.0,62.0,1150000.0,1.0,1290000000.0,124.95,1990.0,38.0
동작구,2024,39.0,775000000.0,0.0,128.735,2008.0,20.0,2150000.0,1.0,1168750000.0,128.61,2006.0,2.0
동작구,2024,40.0,780000000.0,0.0,132.43,2004.5,62.0,2100000.0,1.0,1490000000.0,132.735,2007.0,29.0
동작구,2024,41.0,700000000.0,0.0,134.25,1993.0,17.0,1400000.0,1.0,1617500000.0,134.25,1993.0,6.0
동작구,2024,43.0,750000000.0,0.0,142.129,2003.0,1.0,,,1310000000.0,142.129,2003.0,3.0
동작구,2024,44.0,1100000000.0,0.0,146.487,2012.0,7.0,,,,,,
동작구,2024,45.0,700000000.0,0.0,157.76901,1996.0,58.0,1700000.0,1.0,1600000000.0,161.481,1996.0,29.0
마포구,2024,10.0,50000000.0,390000.0,18.654999,2016.0,1088.0,420000.0,1.0,273000000.0,31.551,2005.0,99.0
마포구,2024,11.0,137600000.0,710000.0,37.17,2020.0,331.0,720000.0,1.0,580000000.0,36.69,2009.0,15.0
마포구,2024,12.0,53950000.0,150000.0,39.76,2008.0,319.0,240000.0,1.0,543000000.0,38.79,2004.0,21.0
마포구,2024,13.0,230000000.0,160000.0,43.27,2022.0,87.0,990000.0,1.0,455000000.0,41.96,2002.0,18.0
마포구,2024,14.0,120000000.0,90000.0,46.74,2020.0,44.0,640000.0,1.0,490000000.0,46.004997,2002.5,2.0
마포구,2024,15.0,102210000.0,30000.0,50.03,1986.0,1285.0,320000.0,1.0,880000000.0,50.03,1986.0,101.0
