구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
노원구,11350,202601,은빛2단지,상계동,59.95,9,32000,0,,2026-01-03,1998
노원구,11350,202601,대동황토방,상계동,114.72,11,55000,0,,2026-01-03,2001
노원구,11350,202601,주공6,중계동,44.1,15,1000,80,,2026-01-24,1993
노원구,11350,202601,상계주공7(고층),상계동,49.94,15,2000,100,신규,2026-01-12,1988
노원구,11350,202601,은빛2단지,상계동,49.77,1,500,100,신규,2026-01-14,1998
노원구,11350,202601,상계주공7(고층),상계동,41.3,4,22000,0,신규,2026-01-08,1988
노원구,11350,202601,주공2,월계동,38.64,11,7680,25,갱신,2026-01-15,1992
노원구,11350,202601,주공2,중계동,44.52,14,1500,85,신규,2026-01-31,1992
노원구,11350,202601,미륭,월계동,51.48,14,3000,110,신규,2026-01-31,1986
노원구,11350,202601,상계주공14(고층),상계동,49.94,10,30000,0,신규,2026-01-31,1989
노원구,11350,202601,청암2단지,상계동,59.96,12,30000,20,신규,2026-01-26,2001
노원구,11350,202601,한신1,하계동,35.28,7,1000,80,신규,2026-01-22,1988
노원구,11350,202601,한신1차,상계동,53.96,6,7000,54,갱신,2026-01-26,1987
노원구,11350,202601,벽산,상계동,46.8,3,1500,80,신규,2026-01-31,1989
노원구,11350,202601,상계주공9(고층),상계동,45.9,13,6000,60,신규,2026-01-10,1988
노원구,11350,202601,청솔(시영7),하계동,49.5,6,2000,100,신규,2026-01-24,1989
노원구,11350,202601,한진한화그랑빌,월계동,59.94,10,23000,70,갱신,2026-01-30,2002
노원구,11350,202601,월계센트럴아이파크,월계동,84.99,14,12000,175,갱신,2026-01-09,2020
노원구,11350,202601,주공8,중계동,49.72,13,2000,83,신규,2026-01-14,1993
노원구,11350,202601,청구(366),중계동,115.47,6,71500,0,갱신,2026-01-12,1993
노원구,11350,202601,청솔(시영7),하계동,39.78,8,4000,85,신규,2026-01-26,1989
노원구,11350,202601,삼호3,월계동,59.22,4,5000,100,신규,2026-01-24,1986
노원구,11350,202601,해링턴플레이스노원센트럴,상계동,23.5668,5,7300,44,신규,2026-01-19,2025
노원구,11350,202601,월계센트럴아이파크,월계동,84.99,13,10000,200,신규,2026-01-31,2020
노원구,11350,202601,은빛2단지,상계동,49.77,12,24250,0,갱신,2026-01-09,1998
노원구,11350,202601,상계주공6(고층),상계동,58.01,6,10000,54,갱신,2026-01-26,1988
노원구,11350,202601,미륭,월계동,51.48,10,5000,57,갱신,2026-01-23,1986
노원구,11350,202601,미륭,월계동,51.48,12,2000,80,신규,2026-01-24,1986
노원구,11350,202601,벽산,상계동,59.9,2,3000,100,신규,2026-01-24,1989
노원구,11350,202601,청솔(시영7),하계동,49.5,12,30000,0,신규,2026-01-26,1989
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,49.94,4,16846,0,갱신,2026-01-15,1988
노원구,11350,202601,주공2,중계동,44.52,11,2000,85,신규,2026-01-29,1992
노원구,11350,202601,상계주공9(고층),상계동,61.52,4,32000,0,신규,2026-01-10,1988
노원구,11350,202601,소담빌,상계동,14.65,3,1000,60,신규,2026-01-10,2014
노원구,11350,202601,수락산벨리체,상계동,134.94,15,70000,0,신규,2026-01-23,2000
노원구,11350,202601,소담빌,상계동,14.65,8,1000,55,신규,2026-01-22,2014
노원구,11350,202601,태릉해링턴플레이스,공릉동,59.98,17,52000,0,갱신,2026-01-27,2022
노원구,11350,202601,상계주공9(고층),상계동,79.07,14,20000,90,신규,2026-01-29,1988
노원구,11350,202601,중계무지개,중계동,49.89,7,26000,0,갱신,2026-01-07,1991
노원구,11350,202601,청백4,월계동,49.77,15,14000,50,신규,2026-01-31,1998
노원구,11350,202601,소담빌,상계동,14.65,3,500,55,신규,2026-01-15,2014
노원구,11350,202601,상계주공4(고층),상계동,58.01,15,27500,0,갱신,2026-01-24,1988
노원구,11350,202601,중계무지개,중계동,39.82,7,17325,0,갱신,2026-01-24,1991
노원구,11350,202601,상계주공5(저층),상계동,31.98,1,1000,50,신규,2026-01-23,1987
노원구,11350,202601,상계2차중앙하이츠,상계동,59.82,11,10000,120,신규,2026-01-28,1998
노원구,11350,202601,한신1,하계동,35.28,12,1000,60,갱신,2026-01-21,1988
노원구,11350,202601,청구(366),중계동,115.47,6,71500,0,갱신,2026-01-12,1993
노원구,11350,202601,한화꿈에그린,중계동,84.902,9,60000,0,갱신,2026-01-23,2005
노원구,11350,202601,한진한화그랑빌,월계동,59.94,14,5000,148,갱신,2026-01-25,2002
노원구,11350,202601,상계대림,상계동,84.91,10,36000,0,갱신,2026-01-20,1989
노원구,11350,202601,비선아파트,공릉동,59.87,4,36500,0,갱신,2026-01-24,1999
노원구,11350,202601,미성,월계동,50.14,1,1000,80,신규,2026-01-29,1986
노원구,11350,202601,삼창,월계동,56.59,3,10000,65,신규,2026-01-03,1984
노원구,11350,202601,삼익4단지아파트,공릉동,49.5,15,5000,120,신규,2026-01-21,1994
노원구,11350,202601,월계센트럴아이파크,월계동,84.99,14,57500,0,갱신,2026-01-17,2020
노원구,11350,202601,건영3,중계동,84.9,14,62000,0,갱신,2026-01-29,1995
노원구,11350,202601,불암현대,상계동,84.9,12,48000,0,신규,2026-01-20,1999
노원구,11350,202601,소담빌,상계동,14.65,4,500,60,신규,2026-01-20,2014
노원구,11350,202601,주공5,중계동,38.64,11,1000,80,신규,2026-01-05,1992
노원구,11350,202601,해링턴플레이스노원센트럴,상계동,48.3698,15,6500,92,신규,2026-01-19,2025
노원구,11350,202601,녹천역두산위브아파트,월계동,84.9343,7,45000,0,갱신,2026-01-24,2017
노원구,11350,202601,주공6,중계동,44.1,13,20000,0,신규,2026-01-28,1993
노원구,11350,202601,중계그린1단지,중계동,49.5,4,30000,0,신규,2026-01-12,1990
노원구,11350,202601,노원센트럴푸르지오,상계동,59.996,16,51000,0,신규,2026-01-30,2021
노원구,11350,202601,동진신안,중계동,101.99,11,30000,216,신규,2026-01-20,1993
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,49.94,1,15392,0,갱신,2026-01-29,1988
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,49.94,11,13476,8,갱신,2026-01-29,1988
노원구,11350,202601,미라보(성림),상계동,60.0,16,25000,0,갱신,2026-01-17,2006
노원구,11350,202601,상계주공2(저층),상계동,46.04,5,1000,80,신규,2026-01-24,1987
노원구,11350,202601,청솔아파트9,공릉동,84.9,2,48000,0,갱신,2026-01-31,2000
노원구,11350,202601,보람아파트,상계동,44.33,10,1000,69,신규,2026-01-12,1988
노원구,11350,202601,사슴3,월계동,39.6,1,4000,70,신규,2026-01-20,1995
노원구,11350,202601,소담빌,상계동,14.65,9,1000,60,신규,2026-01-31,2014
노원구,11350,202601,학여울청구,하계동,59.4,8,43000,0,갱신,2026-01-24,1999
노원구,11350,202601,해링턴플레이스노원센트럴,상계동,23.5668,10,3200,52,신규,2026-01-29,2025
노원구,11350,202601,포레나노원,상계동,74.9561,13,35000,120,신규,2026-01-14,2020
노원구,11350,202601,상계주공13(고층),상계동,45.55,11,2000,80,신규,2026-01-23,1989
노원구,11350,202601,중계그린1단지,중계동,59.46,8,3000,130,신규,2026-01-14,1990
노원구,11350,202601,청구(366),중계동,115.47,8,45000,150,갱신,2026-01-24,1993
노원구,11350,202601,상계주공2(저층),상계동,46.04,5,17000,0,신규,2026-01-18,1987
노원구,11350,202601,한신동성,하계동,112.24,9,10000,180,신규,2026-01-20,1993
노원구,11350,202601,주공2,월계동,84.815,9,33000,6,갱신,2026-01-14,1992
노원구,11350,202601,상계주공9(고층),상계동,49.94,10,3000,90,신규,2026-01-10,1988
노원구,11350,202601,불암현대,상계동,59.4,22,30000,0,신규,2026-01-15,1999
노원구,11350,202601,상계주공3(고층),상계동,59.39,4,25300,0,갱신,2026-01-25,1987
노원구,11350,202601,상계주공5(저층),상계동,31.98,4,1000,51,신규,2026-01-05,1987
노원구,11350,202601,은빛2단지,상계동,59.95,7,40000,0,신규,2026-01-31,1998
노원구,11350,202601,상계주공14(고층),상계동,41.3,9,500,65,갱신,2026-01-24,1989
노원구,11350,202601,해링턴플레이스노원센트럴,상계동,59.6793,5,11600,93,신규,2026-01-19,2025
노원구,11350,202601,상계주공14(고층),상계동,49.94,12,27000,0,신규,2026-01-30,1989
노원구,11350,202601,상계주공10(고층),상계동,59.39,2,24150,0,갱신,2026-01-24,1988
노원구,11350,202601,경남,중계동,84.97,1,39900,50,갱신,2026-01-23,1989
노원구,11350,202601,풍림아이원,월계동,59.149,12,30000,70,신규,2026-01-13,2005
노원구,11350,202601,장미(시영6),하계동,39.92,10,23000,0,신규,2026-01-22,1989
노원구,11350,202601,상계주공6(고층),상계동,59.39,12,23000,0,갱신,2026-01-09,1988
노원구,11350,202601,주공2,월계동,38.64,4,1000,70,신규,2026-01-28,1992
노원구,11350,202601,미성,월계동,50.14,9,25500,0,신규,2026-01-13,1986
노원구,11350,202601,사슴3,월계동,33.18,3,1000,75,신규,2026-01-22,1995
노원구,11350,202601,상계주공16(고층),상계동,58.01,6,28000,0,갱신,2026-01-26,1988
노원구,11350,202601,진명비베레,공릉동,12.5172,4,4000,30,신규,2026-01-14,2012
노원구,11350,202601,삼호3,월계동,59.22,7,4000,105,신규,2026-01-27,1986
노원구,11350,202601,풍림아이원,월계동,59.149,12,30000,70,신규,2026-01-13,2005
노원구,11350,202601,미성,하계동,84.94,8,53000,0,신규,2026-01-09,1989
노원구,11350,202601,상계주공1(고층),상계동,59.28,14,5000,100,갱신,2026-01-17,1988
노원구,11350,202601,미성,월계동,50.14,4,2000,84,갱신,2026-01-28,1986
노원구,11350,202601,주공2,월계동,59.97,2,2000,90,갱신,2026-01-09,1992
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,41.3,9,4167,28,신규,2026-01-29,1988
노원구,11350,202601,벽산,하계동,57.71,2,28100,25,갱신,2026-01-24,1988
노원구,11350,202601,중계그린1단지,중계동,44.1,2,24000,0,갱신,2026-01-31,1990
노원구,11350,202601,노원에너지제로주택,하계동,49.81,2,13530,18,갱신,2026-01-08,2017
노원구,11350,202601,노원에너지제로주택,하계동,49.81,2,12853,18,갱신,2026-01-02,2017
노원구,11350,202601,주공5,중계동,84.79,13,47350,0,갱신,2026-01-24,1992
노원구,11350,202601,청솔(시영7),하계동,39.92,10,2000,80,신규,2026-01-22,1989
노원구,11350,202601,청솔(시영7),하계동,39.78,3,5000,70,신규,2026-01-31,1989
노원구,11350,202601,주공7,중계동,44.1,12,15750,0,갱신,2026-01-17,1993
노원구,11350,202601,중계그린1단지,중계동,49.5,14,20000,40,신규,2026-01-27,1990
노원구,11350,202601,주공2,중계동,44.52,13,17000,0,신규,2026-01-22,1992
노원구,11350,202601,현대(고려)아파트,공릉동,84.09,6,50000,0,신규,2026-01-23,1999
노원구,11350,202601,중계무지개,중계동,39.82,10,20000,0,신규,2026-01-17,1991
노원구,11350,202601,미성,월계동,33.28,5,9000,5,갱신,2026-01-31,1986
노원구,11350,202601,상계주공4(고층),상계동,41.3,4,21000,0,갱신,2026-01-13,1988
노원구,11350,202601,노원에너지제로주택,하계동,49.81,1,4674,51,갱신,2026-01-02,2017
노원구,11350,202601,주공5,중계동,38.64,9,1000,80,신규,2026-01-08,1992
노원구,11350,202601,한일휴니스빌,공릉동,20.6853,7,1000,75,신규,2026-01-28,2013
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,41.3,4,9723,12,갱신,2026-01-13,1988
노원구,11350,202601,중계무지개,중계동,39.96,6,3000,80,신규,2026-01-24,1991
노원구,11350,202601,노원에너지제로주택,하계동,59.54,6,16170,22,갱신,2026-01-19,2017
노원구,11350,202601,노원에너지제로주택,하계동,59.78,1,16060,22,갱신,2026-01-08,2017
노원구,11350,202601,성원2,중계동,56.97,12,24000,0,갱신,2026-01-30,1995
노원구,11350,202601,노원롯데캐슬시그니처,상계동,59.996,19,58000,0,신규,2026-01-29,2023
노원구,11350,202601,상계주공4(고층),상계동,41.3,6,3000,87,신규,2026-01-24,1988
노원구,11350,202601,미성,월계동,50.14,14,2000,90,신규,2026-01-17,1986
노원구,11350,202601,중앙하이츠아쿠아,중계동,84.4675,5,58000,0,신규,2026-01-30,2008
노원구,11350,202601,상계주공9(고층),상계동,49.94,5,18000,40,신규,2026-01-24,1988
노원구,11350,202601,해링턴플레이스노원센트럴,상계동,59.9622,18,4300,137,신규,2026-01-31,2025
노원구,11350,202601,장미(시영6),하계동,39.78,7,1000,80,신규,2026-01-15,1989
노원구,11350,202601,상계주공12(고층),상계동,49.94,6,27000,0,신규,2026-01-20,1988
노원구,11350,202601,소담빌,상계동,14.65,6,1000,55,신규,2026-01-13,2014
노원구,11350,202601,양지마을(대림)2,중계동,59.4,2,42000,0,갱신,2026-01-24,1999
노원구,11350,202601,노원에너지제로주택,하계동,59.54,4,16170,22,갱신,2026-01-02,2017
노원구,11350,202601,노원에너지제로주택,하계동,49.81,1,12853,18,갱신,2026-01-07,2017
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,41.3,8,13890,0,신규,2026-01-30,1988
노원구,11350,202601,노원에너지제로주택,하계동,59.54,3,16170,22,갱신,2026-01-08,2017
노원구,11350,202601,주공7,중계동,44.1,15,1000,75,갱신,2026-01-12,1993
노원구,11350,202601,미륭,월계동,51.48,3,2000,100,신규,2026-01-10,1986
노원구,11350,202601,롯데캐슬루나,월계동,84.9852,3,48000,0,신규,2026-01-22,2006
노원구,11350,202601,노원에너지제로주택,하계동,59.54,3,16170,22,갱신,2026-01-06,2017
노원구,11350,202601,월계센트럴아이파크,월계동,84.99,19,57000,0,갱신,2026-01-13,2020
노원구,11350,202601,경남,중계동,50.97,4,26250,0,갱신,2026-01-15,1989
노원구,11350,202601,노원에너지제로주택,하계동,59.54,3,16170,22,갱신,2026-01-12,2017
노원구,11350,202601,보람아파트,상계동,54.59,2,2000,95,신규,2026-01-09,1988
노원구,11350,202601,상계현대3차,상계동,84.96,5,40000,0,신규,2026-01-19,1999
노원구,11350,202601,풍림아이원,월계동,84.303,11,5000,138,갱신,2026-01-26,2005
노원구,11350,202601,동신,월계동,71.79,10,13000,0,신규,2026-01-15,1983
노원구,11350,202601,노원에너지제로주택,하계동,59.54,4,16170,22,갱신,2026-01-09,2017
노원구,11350,202601,상계주공9(고층),상계동,66.56,10,37000,0,신규,2026-01-24,1988
노원구,11350,202601,상계1차중앙하이츠,상계동,134.97,5,70000,0,갱신,2026-01-31,1997
노원구,11350,202601,하계1청구,하계동,84.6,8,10000,180,신규,2026-01-19,1997
노원구,11350,202601,노원롯데캐슬시그니처,상계동,59.996,13,54000,0,신규,2026-01-17,2023
노원구,11350,202601,노원센트럴푸르지오,상계동,59.996,9,42700,0,갱신,2026-01-19,2021
노원구,11350,202601,노원에너지제로주택,하계동,49.66,6,13640,19,갱신,2026-01-16,2017
노원구,11350,202601,상아,중계동,72.73,14,45000,0,갱신,2026-01-07,1989
노원구,11350,202601,한신1차,상계동,45.44,2,20000,0,신규,2026-01-10,1987
노원구,11350,202601,노원에너지제로주택,하계동,59.54,1,16170,22,갱신,2026-01-09,2017
노원구,11350,202601,상계주공6(고층),상계동,58.01,11,3000,120,신규,2026-01-13,1988
노원구,11350,202601,보람아파트,상계동,68.99,10,28665,0,신규,2026-01-30,1988
노원구,11350,202601,시영2단지(라이프)아파트,공릉동,34.44,14,18900,0,갱신,2026-01-23,1994
노원구,11350,202601,비선아파트,공릉동,49.28,3,30500,0,신규,2026-01-30,1999
노원구,11350,202601,상계주공7(고층),상계동,49.94,11,3000,100,신규,2026-01-23,1988
노원구,11350,202601,동신,월계동,71.14,4,2000,60,신규,2026-01-21,1983
노원구,11350,202601,한신1,하계동,44.52,13,2000,80,신규,2026-01-27,1988
노원구,11350,202601,은빛2단지,상계동,49.77,14,2000,110,신규,2026-01-30,1998
노원구,11350,202601,상계주공7(고층),상계동,41.3,1,19000,0,갱신,2026-01-17,1988
노원구,11350,202601,삼익포레스트아파트,공릉동,51.03,1,10000,70,신규,2026-01-09,1995
노원구,11350,202601,중계무지개,중계동,59.26,6,26000,30,갱신,2026-01-31,1991
노원구,11350,202601,시영2단지(라이프)아파트,공릉동,34.44,5,18500,0,신규,2026-01-02,1994
노원구,11350,202601,상계주공5(저층),상계동,31.98,4,10000,0,신규,2026-01-15,1987
노원구,11350,202601,수락리버시티3단지,상계동,84.88,12,39000,0,신규,2026-01-31,2009
노원구,11350,202601,현대,하계동,71.68,8,36000,0,갱신,2026-01-28,1988
노원구,11350,202601,삼익4단지아파트,공릉동,59.04,10,28350,0,갱신,2026-01-27,1994
노원구,11350,202601,청구3,중계동,84.77,5,50000,120,신규,2026-01-19,1996
노원구,11350,202601,주공2,중계동,44.52,1,4000,60,신규,2026-01-10,1992
노원구,11350,202601,상계주공7(고층),상계동,49.94,11,29500,0,갱신,2026-01-29,1988
노원구,11350,202601,태릉해링턴플레이스,공릉동,74.96,18,62700,0,갱신,2026-01-24,2022
노원구,11350,202601,"상계주공15(고층,공무원임대)",상계동,41.3,9,13631,0,갱신,2026-01-13,1988
노원구,11350,202601,성원(사슴4),월계동,49.92,10,3000,95,신규,2026-01-09,1995
노원구,11350,202601,미성,월계동,33.28,1,1000,50,신규,2026-01-10,1986
노원구,11350,202601,상계2차중앙하이츠,상계동,59.82,25,28000,0,신규,2026-01-24,1998
노원구,11350,202601,동부아파트,공릉동,59.34,1,3000,160,신규,2026-01-27,1996
노원구,11350,202601,건영2,중계동,84.96,5,53000,0,신규,2026-01-30,1991
노원구,11350,202601,미도,상계동,87.57,4,45000,0,신규,2026-01-29,1988
노원구,11350,202601,상계주공14(고층),상계동,59.39,9,3000,100,신규,2026-01-16,1989
노원구,11350,202601,노원에너지제로주택,하계동,49.66,6,13640,19,갱신,2026-01-02,2017
노원구,11350,202601,중앙하이츠아쿠아,중계동,84.7513,6,55600,0,갱신,2026-01-30,2008
노원구,11350,202601,한진한화그랑빌,월계동,84.97,8,20000,130,신규,2026-01-31,2002
노원구,11350,202601,주공4,중계동,59.39,8,33000,0,갱신,2026-01-31,1991
노원구,11350,202601,상계주공10(고층),상계동,61.52,12,2000,110,신규,2026-01-17,1988
노원구,11350,202601,한신동성,하계동,138.29,3,40000,73,갱신,2026-01-31,1993
노원구,11350,202601,상계주공7(고층),상계동,41.3,12,1000,74,신규,2026-01-10,1988
노원구,11350,202601,장미(시영6),하계동,49.5,3,28000,0,신규,2026-01-31,1989
노원구,11350,202601,상계주공2(고층),상계동,68.86,11,5000,130,신규,2026-01-23,1987
노원구,11350,202601,주공4,중계동,59.39,13,5000,120,신규,2026-01-21,1991
노원구,11350,202601,시영3차(라이프)아파트,공릉동,39.6,3,20945,0,갱신,2026-01-25,1994
