구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
중구,11140,202103,성지,신당동,56.8,2,38000,0,,2021-03-11,2002
중구,11140,202103,현대,신당동,83.97,15,55000,0,,2021-03-11,1993
중구,11140,202103,LIG서울역리가,만리동1가,84.9566,7,60900,0,,2021-03-11,2012
중구,11140,202103,더플레이스충정로,중림동,14.32,6,1000,62,,2021-03-02,2012
중구,11140,202103,동대문솔하임,흥인동,19.6,14,1000,80,,2021-03-04,2016
중구,11140,202103,남산타운,신당동,59.94,6,42000,0,,2021-03-11,2002
중구,11140,202103,골드캐슬Ⅲ,황학동,32.75,9,27000,0,,2021-03-10,2017
중구,11140,202103,청구e편한세상,신당동,84.96,3,71000,0,,2021-03-06,2011
중구,11140,202103,동대문와이즈캐슬,흥인동,16.55,8,15000,0,,2021-03-05,2014
중구,11140,202103,프라임1,신당동,82.17,3,35000,0,,2021-03-10,2003
중구,11140,202103,남산타운,신당동,59.94,9,15000,100,,2021-03-04,2002
중구,11140,202103,삼정아트테라스정동,정동,20.0525,9,20000,50,,2021-03-10,2020
중구,11140,202103,파크원빌,장충동2가,13.12,8,1000,60,,2021-03-10,2011
중구,11140,202103,삼성사이버빌리지(임대),중림동,31.59,14,1456,17,,2021-03-10,2001
중구,11140,202103,청계리버팰리스A,황학동,26.49,10,26000,0,,2021-03-09,2019
중구,11140,202103,약수하이츠,신당동,65.37,18,42000,4,,2021-03-06,1999
중구,11140,202103,약수하이츠,신당동,57.63,5,38850,0,,2021-03-09,1999
중구,11140,202103,롯데캐슬,황학동,59.94,11,43000,0,,2021-03-04,2008
중구,11140,202103,삼성사이버빌리지(임대),중림동,31.59,8,1456,17,,2021-03-08,2001
중구,11140,202103,DUO302,황학동,15.97,17,14700,0,,2021-03-08,2014
중구,11140,202103,약수하이츠,신당동,84.88,7,45000,25,,2021-03-08,1999
중구,11140,202103,인현상가/신성아파트,인현동2가,80.33,10,24150,0,,2021-03-06,1968
중구,11140,202103,청구e편한세상,신당동,84.95,3,10000,0,,2021-03-08,2011
중구,11140,202103,삼정아트테라스정동,정동,18.6574,6,29000,0,,2021-03-06,2020
중구,11140,202103,삼성사이버빌리지(임대),중림동,31.59,8,1456,17,,2021-03-08,2001
중구,11140,202103,롯데캐슬,황학동,33.62,29,2184,24,,2021-03-06,2008
중구,11140,202103,노블레스하우스,신당동,67.84,5,44000,0,,2021-03-06,2007
중구,11140,202103,남산타운,신당동,59.94,1,41000,0,,2021-03-03,2002
중구,11140,202103,남산타운,신당동,59.94,7,48000,0,,2021-03-05,2002
중구,11140,202103,현대,신당동,66.6,7,34000,0,,2021-03-05,1993
중구,11140,202103,남산타운,신당동,84.88,14,7000,150,,2021-03-01,2002
중구,11140,202103,위너빌(Winnervill),황학동,29.79,6,23100,0,,2021-03-04,2018
중구,11140,202103,남산타운,신당동,114.88,1,10000,150,,2021-03-05,2002
중구,11140,202103,인현상가/신성아파트,인현동2가,49.22,9,8520,30,,2021-03-04,1968
중구,11140,202103,롯데캐슬,황학동,59.94,11,43000,0,,2021-03-04,2008
중구,11140,202103,약수하이츠,신당동,57.63,15,3704,3,,2021-03-03,1999
중구,11140,202103,남산타운,신당동,59.94,4,57000,0,,2021-03-04,2002
중구,11140,202103,롯데캐슬,황학동,59.94,21,5000,135,,2021-03-04,2008
중구,11140,202103,청계리버팰리스B,황학동,25.5,5,24000,0,,2021-03-03,2018
중구,11140,202103,신당동파라다이스,신당동,84.77,1,42000,45,,2021-03-03,2000
중구,11140,202103,수산타운(2차),신당동,38.19,3,7000,25,,2021-03-03,2001
중구,11140,202103,충무로헤센스마트,충무로5가,31.02,3,3000,100,,2021-03-02,2018
용산구,11170,202103,리버힐삼성,산천동,84.98,9,72000,0,,2021-03-30,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,20,3249,4,,2021-03-25,2021
용산구,11170,202103,CJ나인파크,문배동,123.47,19,66150,0,,2021-03-09,2007
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,17,2419,8,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,16,3288,4,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,7,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,12,6566,8,,2021-03-21,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,26,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,20,2928,6,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,19,2284,8,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,23,3249,4,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,30,3288,4,,2021-03-24,2021
용산구,11170,202103,아울스타운,동빙고동,164.56,1,97500,0,,2021-03-29,2003
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,22,2448,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,36,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,23,2048,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,30,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,9,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,17,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,14,2419,8,,2021-03-26,2021
용산구,11170,202103,금호베스트빌1,서빙고동,84.94,4,73000,0,,2021-03-27,2002
용산구,11170,202103,삼익,이촌동,104.86,12,44500,0,,2021-03-13,1979
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,21,2448,8,,2021-03-24,2021
용산구,11170,202103,현대맨숀,이촌동,99.13,4,28000,0,,2021-03-01,1974
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,30,2448,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,33,4896,17,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,27,2284,8,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,24,2448,8,,2021-03-25,2021
용산구,11170,202103,강촌,이촌동,59.12,9,70000,0,,2021-03-13,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,29,2419,8,,2021-03-25,2021
용산구,11170,202103,용산케이씨씨스위첸,효창동,59.97,9,45000,0,,2021-03-11,2018
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,9,4896,17,,2021-03-26,2021
용산구,11170,202103,남산대림,이태원동,59.92,5,55000,0,,2021-03-27,1994
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,25,2419,8,,2021-03-25,2021
용산구,11170,202103,삼성래미안,도원동,114.99,13,63900,0,,2021-03-27,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,25,2284,8,,2021-03-25,2021
용산구,11170,202103,산호,원효로4가,103.67,4,48000,0,,2021-03-25,1977
용산구,11170,202103,리버힐삼성,산천동,84.98,6,44000,0,,2021-03-26,2001
용산구,11170,202103,벽산메가트리움,한강로2가,84.74,14,57750,0,,2021-03-13,2005
용산구,11170,202103,강촌,이촌동,59.12,7,70000,0,,2021-03-22,1998
용산구,11170,202103,삼성래미안,도원동,59.94,8,50000,0,,2021-03-06,2001
용산구,11170,202103,리버힐삼성,산천동,59.55,19,39500,0,,2021-03-13,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,49.9933,24,19707,30,,2021-03-12,2021
용산구,11170,202103,강변삼성스위트,원효로4가,59.94,3,45000,0,,2021-03-17,1999
용산구,11170,202103,시티하우스,한강로3가,19.9,6,19500,0,,2021-03-13,2011
용산구,11170,202103,한가람,이촌동,59.88,13,75000,0,,2021-03-06,1998
용산구,11170,202103,삼성래미안,도원동,59.94,8,50000,0,,2021-03-06,2001
용산구,11170,202103,북한강(성원),이촌동,59.55,21,34650,0,,2021-03-06,2001
용산구,11170,202103,한남해피트리,한남동,65.17,4,65100,0,,2021-03-04,2016
용산구,11170,202103,대림,이촌동,59.22,18,31500,0,,2021-03-06,1994
용산구,11170,202103,신동아1,보광동,84.93,14,55000,0,,2021-03-07,1992
용산구,11170,202103,보람더하임,이촌동,84.5343,1,40000,120,,2021-03-01,2009
용산구,11170,202103,강변삼성스위트,원효로4가,84.94,17,78000,0,,2021-03-17,1999
용산구,11170,202103,청화1,이태원동,104.69,2,60000,0,,2021-03-18,1982
용산구,11170,202103,용산KCC웰츠타워,문배동,84.03,24,66150,0,,2021-03-19,2015
용산구,11170,202103,용산e편한세상,신계동,84.21,12,90000,0,,2021-03-06,2011
용산구,11170,202103,북한강(성원),이촌동,59.55,8,36200,0,,2021-03-22,2001
용산구,11170,202103,강변삼성스위트,원효로4가,59.94,3,45000,0,,2021-03-17,1999
용산구,11170,202103,삼성래미안,도원동,114.99,13,5000,210,,2021-03-06,2001
용산구,11170,202103,리버힐삼성,산천동,59.55,5,35000,10,,2021-03-22,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,28,1209,11,,2021-03-25,2021
용산구,11170,202103,한가람,이촌동,59.88,19,20000,150,,2021-03-10,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,12,2284,8,,2021-03-25,2021
용산구,11170,202103,현대한강,이촌동,84.88,11,17000,95,,2021-03-29,1997
용산구,11170,202103,코스모스,이촌동,250.44,10,60000,0,,2021-03-09,1974
용산구,11170,202103,용산파크타워(24-1),용산동5가,130.56,17,101000,0,,2021-03-26,2009
용산구,11170,202103,남산대림,이태원동,84.75,4,4000,190,,2021-03-29,1994
용산구,11170,202103,용산e편한세상,신계동,84.21,22,20000,100,,2021-03-10,2011
용산구,11170,202103,용산데시앙포레,효창동,45.2,3,1887,25,,2021-03-21,2022
용산구,11170,202103,센트레빌아스테리움서울,동자동,128.06,21,80000,70,,2021-03-31,2013
용산구,11170,202103,삼성래미안,도원동,59.94,10,53000,0,,2021-03-10,2001
용산구,11170,202103,용산e편한세상,신계동,59.66,5,57749,0,,2021-03-08,2011
용산구,11170,202103,용산e편한세상,신계동,84.89,4,50000,80,,2021-03-08,2011
용산구,11170,202103,대성이태리하우스,한남동,84.89,5,83000,0,,2021-03-22,2006
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,30,2284,8,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,9,6566,8,,2021-03-25,2021
용산구,11170,202103,청화1,이태원동,142.71,4,43000,150,,2021-03-30,1982
용산구,11170,202103,한남동동원베네스트,한남동,81.83,6,52500,0,,2021-03-06,2010
용산구,11170,202103,삼라마이다스빌2,문배동,49.7,11,34650,0,,2021-03-27,2004
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,35,2448,8,,2021-03-24,2021
용산구,11170,202103,리버힐삼성,산천동,84.98,10,60000,35,,2021-03-27,2001
용산구,11170,202103,용산롯데캐슬센터포레,효창동,59.9525,16,60000,0,,2021-03-05,2019
용산구,11170,202103,효창PALACEVILLE,청파동3가,128.68,3,69000,0,,2021-03-19,2001
용산구,11170,202103,용산더프라임,원효로1가,142.901,9,10000,369,,2021-03-31,2014
용산구,11170,202103,왕궁,이촌동,102.48,1,59000,0,,2021-03-17,1974
용산구,11170,202103,효창베네스,효창동,118.6,13,45000,80,,2021-03-09,2002
용산구,11170,202103,시티파크(2단지),한강로3가,184.51,12,187000,0,,2021-03-23,2007
용산구,11170,202103,한가람,이촌동,59.88,11,20000,120,,2021-03-30,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,9,2448,8,,2021-03-26,2021
용산구,11170,202103,대림,이촌동,84.78,4,44000,0,갱신,2021-03-08,1994
용산구,11170,202103,왕궁,이촌동,102.48,5,5000,180,,2021-03-10,1974
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,37,4896,17,,2021-03-26,2021
용산구,11170,202103,시티파크(2단지),한강로3가,145.87,20,170000,0,,2021-03-17,2007
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,18,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,30,4896,17,,2021-03-26,2021
용산구,11170,202103,용산롯데캐슬센터포레,효창동,84.9204,13,97000,0,,2021-03-15,2019
용산구,11170,202103,북한강(성원),이촌동,59.55,3,55000,0,,2021-03-28,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,18,1209,11,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,13,3288,4,,2021-03-24,2021
용산구,11170,202103,아크로타워,문배동,126.3,19,90000,0,신규,2021-03-16,2007
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,28,2284,8,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,34,6566,8,,2021-03-26,2021
용산구,11170,202103,강촌,이촌동,59.12,20,50400,0,,2021-03-29,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,10,2448,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,19,2284,8,신규,2021-03-25,2021
용산구,11170,202103,강촌,이촌동,59.12,9,10000,180,,2021-03-25,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,4,2448,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,31,6566,8,,2021-03-25,2021
용산구,11170,202103,용산시티파크(1단지),한강로3가,146.53,39,30000,234,,2021-03-04,2007
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,17,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,31,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,7,2448,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,21,1224,11,,2021-03-24,2021
용산구,11170,202103,한강(대우),이촌동,134.13,24,89000,0,,2021-03-19,2000
용산구,11170,202103,G&P용산파크,문배동,28.28,11,26000,0,,2021-03-20,2018
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,12,6566,8,,2021-03-26,2021
용산구,11170,202103,센트럴파크,한강로3가,114.5011,25,197000,0,,2021-03-30,2020
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,12,1142,10,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,16,4896,17,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,17,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,17,3288,4,,2021-03-25,2021
용산구,11170,202103,신동아,서빙고동,140.81,9,5000,325,,2021-03-27,1984
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,13,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,30,2419,8,,2021-03-29,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,35,3288,4,,2021-03-24,2021
용산구,11170,202103,산호,원효로4가,103.67,9,20000,0,신규,2021-03-08,1977
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,6,6566,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,32,3064,4,,2021-03-25,2021
용산구,11170,202103,풍전,원효로4가,67.04,1,20000,0,,2021-03-05,1971
용산구,11170,202103,장미,이촌동,196.71,4,100000,0,,2021-03-09,1975
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,13,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,4,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,34,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,25,2448,8,,2021-03-24,2021
용산구,11170,202103,리버힐삼성,산천동,84.98,10,60000,35,,2021-03-27,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,16,2419,8,,2021-03-24,2021
용산구,11170,202103,산호,원효로4가,78.06,7,27300,0,,2021-03-06,1977
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,9,6566,8,,2021-03-26,2021
용산구,11170,202103,리버힐삼성,산천동,84.98,12,30000,95,,2021-03-27,2001
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,25,6566,8,,2021-03-26,2021
용산구,11170,202103,대우월드마크용산,한강로1가,107.626,10,5000,300,,2021-03-09,2007
용산구,11170,202103,한가람,이촌동,59.88,16,72000,0,,2021-03-22,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,35,6566,8,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,35,4896,17,,2021-03-26,2021
용산구,11170,202103,용산e편한세상,신계동,84.89,24,15000,200,,2021-03-06,2011
용산구,11170,202103,강촌,이촌동,114.595,11,80000,140,,2021-03-09,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,5,3288,4,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,21,3064,4,,2021-03-25,2021
용산구,11170,202103,래미안첼리투스,이촌동,124.02,10,150000,220,,2021-03-23,2015
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,19,4896,17,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,29,6566,8,,2021-03-26,2021
용산구,11170,202103,이촌코오롱(A),이촌동,84.78,20,66150,0,,2021-03-09,1999
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,19,2448,8,,2021-03-24,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,13,4896,17,,2021-03-26,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,34,3064,4,,2021-03-25,2021
용산구,11170,202103,한가람,이촌동,114.96,14,105000,0,,2021-03-15,1998
용산구,11170,202103,한가람,이촌동,114.96,16,130000,0,,2021-03-12,1998
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,19,3249,4,,2021-03-25,2021
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,35,3288,4,,2021-03-24,2021
용산구,11170,202103,신동아,서빙고동,140.81,2,120000,0,,2021-03-21,1984
용산구,11170,202103,용산베르디움프렌즈,한강로2가,19.6951,18,3249,4,,2021-03-25,2021
용산구,11170,202103,신동아,서빙고동,140.81,10,110000,0,,2021-03-13,1984
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,24,4896,17,,2021-03-26,2021
용산구,11170,202103,산호,원효로4가,86.12,2,3000,100,,2021-03-12,1977
용산구,11170,202103,용산베르디움프렌즈,한강로2가,39.8036,28,6566,8,,2021-03-26,2021
